#   RA_deg    DEC_deg      l_deg      b_deg   Rhel_kpc    phi_deg  theta_deg   Rgal_kpc parallax_mas
  136.1782    12.2643   216.8344    35.0696     10.000   198.0565    19.9487     16.841     0.100000
  134.4927    10.1493   218.2886    32.6719     10.000   199.0476    18.6634     16.869     0.100000
  135.3721     3.8186   225.3499    30.5082     10.000   202.8366    17.8201     16.589     0.100000
  132.9565    -2.5997   230.2076    25.1606     10.000   205.9468    14.9748     16.454     0.100000
  134.6885    -0.6545   229.3684    27.6538     10.000   205.2268    16.3975     16.441     0.100000
  132.0289    14.0118   212.9419    32.0914     10.000   196.4430    18.0779     17.121     0.100000
  136.1765    -1.8887   231.4446    28.2651     10.000   206.2129    16.8931     16.296     0.100000
  132.0431     1.7370   225.5445    26.5891     10.000   203.3823    15.5513     16.695     0.100000
  133.7227     3.3556   224.8857    28.8464     10.000   202.7982    16.8275     16.666     0.100000
  135.1898    11.9299   216.7119    34.0519     10.000   198.1128    19.3652     16.887     0.100000
  134.0290     2.4453   225.9612    28.6637     10.000   203.3667    16.7835     16.612     0.100000
  133.7125    14.1174   213.6000    33.6318     10.000   196.6212    18.9748     17.034     0.100000
  132.6395     7.2603   220.3557    29.7432     10.000   200.4016    17.0983     16.874     0.100000
  134.7071    11.8681   216.5407    33.5973     10.000   198.0787    19.0986     16.912     0.100000
  133.5339    -0.0315   228.0969    26.9868     10.000   204.6521    15.9280     16.536     0.100000
  132.4348    -0.4499   227.8711    25.8282     10.000   204.6636    15.2346     16.580     0.100000
  135.0669     6.4193   222.5182    31.4905     10.000   201.2948    18.2204     16.706     0.100000
  133.6783     2.7402   225.4718    28.5054     10.000   203.1355    16.6629     16.644     0.100000
  133.4300     9.5080   218.4285    31.4497     10.000   199.2506    17.9744     16.907     0.100000
  135.3975    15.2454   213.1150    35.5733     10.000   196.1824    20.0450     16.972     0.100000
  133.8216     9.8676   218.2474    31.9542     10.000   199.1058    18.2525     16.898     0.100000
  132.6308    12.6424   214.6996    32.0730     10.000   197.3221    18.1465     17.049     0.100000
  136.0661     5.2479   224.2840    31.8080     10.000   202.1395    18.5087     16.603     0.100000
  134.8621    -0.9988   229.8023    27.6219     10.000   205.4531    16.4058     16.415     0.100000
  136.0677     4.3643   225.1918    31.3804     10.000   202.6481    18.3169     16.569     0.100000
  133.8861     2.1598   226.1621    28.3978     10.000   203.4998    16.6402     16.608     0.100000
  134.0930     4.2081   224.2383    29.5840     10.000   202.3850    17.2182     16.678     0.100000
  136.1692     0.1097   229.5049    29.3157     10.000   205.0889    17.3856     16.386     0.100000
  135.1658    12.0497   216.5687    34.0808     10.000   198.0390    19.3741     16.892     0.100000
  136.2749    -2.9946   232.5592    27.7511     10.000   206.8500    16.6624     16.239     0.100000
  136.7130    -0.3555   230.2872    29.5345     10.000   205.4572    17.5668     16.333     0.100000
  135.5067    12.4960   216.2454    34.5695     10.000   197.8250    19.6343     16.886     0.100000
  134.7133    13.4848   214.7681    34.2688     10.000   197.1316    19.3898     16.960     0.100000
  135.6240    -0.4595   229.7337    28.5535     10.000   205.3027    16.9512     16.394     0.100000
  133.7553    12.0298   215.8994    32.8192     10.000   197.8441    18.6256     16.970     0.100000
  132.3969    -1.1840   228.5486    25.4194     10.000   205.0582    15.0324     16.550     0.100000
  136.8651    -2.1278   232.0953    28.7163     10.000   206.4856    17.2054     16.243     0.100000
  134.8860    13.7465   214.5598    34.5278     10.000   197.0015    19.5258     16.958     0.100000
  136.6910    14.6519   214.3929    36.4933     10.000   196.7025    20.6263     16.883     0.100000
  133.6988    14.1790   213.5257    33.6440     10.000   196.5833    18.9783     17.036     0.100000
  136.1932    -1.6924   231.2664    28.3842     10.000   206.1065    16.9518     16.304     0.100000
  133.4588     2.7715   225.3179    28.3300     10.000   203.0769    16.5521     16.657     0.100000
  136.6719    -0.6693   230.5680    29.3337     10.000   205.6264    17.4671     16.321     0.100000
  132.5509    -2.1638   229.5633    25.0435     10.000   205.6250    14.8683     16.497     0.100000
  135.9134     7.1577   222.2112    32.5787     10.000   201.0096    18.8288     16.684     0.100000
  134.4986    -0.9061   229.4990    27.3607     10.000   205.3289    16.2327     16.441     0.100000
  132.5878    -2.1042   229.5284    25.1060     10.000   205.6001    14.9032     16.497     0.100000
  136.9632     8.1351   221.7497    33.9531     10.000   200.6081    19.5910     16.657     0.100000
  136.5412    15.3186   213.5582    36.6194     10.000   196.2838    20.6553     16.910     0.100000
  134.6964    14.7180   213.3873    34.7444     10.000   196.4028    19.5914     16.997     0.100000
  133.9087     2.0058   226.3267    28.3406     10.000   203.5904    16.6165     16.600     0.100000
  134.9391     2.6506   226.2752    29.5545     10.000   203.4207    17.3214     16.567     0.100000
  136.8308     1.4028   228.6249    30.5520     10.000   204.4814    18.0543     16.402     0.100000
  132.8742     8.1084   219.6043    30.3351     10.000   199.9598    17.3984     16.891     0.100000
  133.8460     3.9371   224.3735    29.2372     10.000   202.4934    17.0250     16.682     0.100000
  134.7188    11.5086   216.9375    33.4561     10.000   198.2905    19.0388     16.900     0.100000
  135.1626     0.0972   228.9195    28.4493     10.000   204.9004    16.8379     16.446     0.100000
  135.2414     2.1362   226.9609    29.5582     10.000   203.7678    17.3656     16.528     0.100000
  133.0820    14.9424   212.4023    33.3951     10.000   196.0519    18.7873     17.090     0.100000
  133.3158    12.8744   214.7734    32.7774     10.000   197.2889    18.5478     17.019     0.100000
  135.6960     8.1583   221.0377    32.8482     10.000   200.3934    18.9152     16.732     0.100000
  136.7504     6.4246   223.4452    32.9684     10.000   201.5736    19.1276     16.607     0.100000
  136.5182    -1.7460   231.5158    28.6298     10.000   206.2017    17.1144     16.282     0.100000
  132.1929     8.4821   218.8688    29.8999     10.000   199.6334    17.1126     16.941     0.100000
  136.2399    15.3621   213.3691    36.3680     10.000   196.2200    20.5045     16.928     0.100000
  133.6567    10.1426   217.8723    31.9279     10.000   198.9213    18.2183     16.916     0.100000
  136.9438    11.6587   217.8936    35.4939     10.000   198.5234    20.2473     16.777     0.100000
  135.0346    10.0887   218.6307    33.1255     10.000   199.1663    18.9400     16.837     0.100000
  135.5625     0.4690   228.7925    28.9839     10.000   204.7692    17.1442     16.438     0.100000
  132.5833    -0.0792   227.6004    26.1449     10.000   204.4896    15.4052     16.588     0.100000
  132.2587     1.3364   226.0530    26.5772     10.000   203.6454    15.5720     16.666     0.100000
  134.7686     5.8363   222.9561    30.9542     10.000   201.5781    17.9365     16.702     0.100000
  134.1340    -2.4422   230.7481    26.2429     10.000   206.1040    15.6486     16.393     0.100000
  136.2553     8.7408   220.7173    33.6054     10.000   200.1422    19.3307     16.720     0.100000
  136.7730     2.0932   227.9009    30.8562     10.000   204.0764    18.1846     16.434     0.100000
  133.5157     5.5775   222.5378    29.7331     10.000   201.5070    17.2088     16.764     0.100000
  132.9475    12.1387   215.3920    32.1465     10.000   197.6603    18.2204     17.017     0.100000
  135.0669     9.1441   219.6574    32.7373     10.000   199.7207    18.7743     16.803     0.100000
  133.8443    -2.8880   230.9978    25.7611     10.000   206.2889    15.3780     16.389     0.100000
  132.5623    -2.9423   230.3007    24.6455     10.000   206.0512    14.6750     16.460     0.100000
  134.5115     2.9375   225.7456    29.3264     10.000   203.1794    17.1567     16.604     0.100000
  136.8607    -0.9258   230.9324    29.3575     10.000   205.8082    17.5060     16.298     0.100000
  132.0221     8.8713   218.3800    29.9216     10.000   199.3841    17.1009     16.963     0.100000
  135.7082     3.8583   225.5013    30.8198     10.000   202.8742    18.0105     16.570     0.100000
  134.6293    10.3929   218.0971    32.8987     10.000   198.9271    18.7824     16.869     0.100000
  134.9462     5.8482   223.0414    31.1155     10.000   201.6019    18.0345     16.692     0.100000
  135.3782     3.8677   225.3037    30.5376     10.000   202.8097    17.8344     16.590     0.100000
  134.2054     4.2334   224.2753    29.6943     10.000   202.3910    17.2843     16.673     0.100000
  133.5881     5.0186   223.1433    29.5317     10.000   201.8361    17.1261     16.738     0.100000
  136.5954    10.9969   218.4468    34.9020     10.000   198.8661    19.9416     16.776     0.100000
  136.4739    -1.9990   231.7317    28.4566     10.000   206.3346    17.0261     16.273     0.100000
  135.4706    10.7488   218.1411    33.7983     10.000   198.8467    19.2967     16.833     0.100000
  133.2797    12.5482   215.1097    32.6114     10.000   197.4729    18.4699     17.012     0.100000
  134.3624    15.8313   211.9848    34.8766     10.000   195.7013    19.6008     17.045     0.100000
  133.5140    13.5630   214.1164    33.2333     10.000   196.9169    18.7743     17.029     0.100000
  135.2885     2.5406   226.5856    29.8019     10.000   203.5477    17.4847     16.542     0.100000
  133.7808     0.8137   227.4201    27.6300     10.000   204.2313    16.2654     16.558     0.100000
  136.3560    14.6148   214.2771    36.1807     10.000   196.6818    20.4441     16.901     0.100000
  135.5227    15.4356   212.9562    35.7581     10.000   196.0853    20.1413     16.971     0.100000
  134.2991    14.5518   213.3897    34.3256     10.000   196.4472    19.3558     17.014     0.100000
  136.1453    14.5486   214.2531    35.9672     10.000   196.6941    20.3226     16.911     0.100000
  136.5734    13.2536   215.9234    35.8289     10.000   197.5230    20.3304     16.848     0.100000
  135.1142    12.4132   216.1440    34.1864     10.000   197.8180    19.4121     16.906     0.100000
  132.7948    -2.9808   230.4714    24.8226     10.000   206.1208    14.7899     16.445     0.100000
  136.5740    15.7470   213.0797    36.8128     10.000   196.0306    20.7405     16.920     0.100000
  134.6222    -2.8588   231.4314    26.4340     10.000   206.4341    15.8046     16.345     0.100000
  135.4584     0.9199   228.2890    29.1268     10.000   204.4953    17.1961     16.464     0.100000
  132.4881     8.1853   219.3261    30.0283     10.000   199.8513    17.2088     16.915     0.100000
  134.3688     6.4910   222.0645    30.9110     10.000   201.1350    17.8609     16.749     0.100000
  136.8393    -0.2135   230.2250    29.7167     10.000   205.4014    17.6701     16.331     0.100000
  133.0724    11.2236   216.4320    31.8732     10.000   198.2074    18.1155     16.982     0.100000
  136.6749     8.4384   221.2675    33.8380     10.000   200.3849    19.4962     16.685     0.100000
  132.3728     2.7539   224.7330    27.3764     10.000   202.8820    15.9652     16.718     0.100000
  135.5720    -0.1666   229.4183    28.6622     10.000   205.1283    16.9949     16.410     0.100000
  134.8578    15.0894   213.0443    35.0327     10.000   196.2047    19.7375     16.998     0.100000
  134.3871     3.4317   225.1818    29.4618     10.000   202.8775    17.2022     16.631     0.100000
  133.2273    -0.2798   228.1599    26.5963     10.000   204.7286    15.7023     16.542     0.100000
  135.3722     3.3250   225.8478    30.2649     10.000   203.1176    17.7091     16.569     0.100000
  136.5966    -2.2429   232.0405    28.4285     10.000   206.4959    17.0304     16.254     0.100000
  136.9914     8.1956   221.7003    34.0057     10.000   200.5770    19.6182     16.657     0.100000
  134.8670     0.7099   228.1488    28.5114     10.000   204.4997    16.8262     16.490     0.100000
  133.1946     8.8794   218.9677    30.9634     10.000   199.5728    17.7247     16.899     0.100000
  135.4613    12.8593   215.8210    34.6791     10.000   197.6043    19.6745     16.900     0.100000
  132.0593     3.5867   223.7415    27.5073     10.000   202.3600    15.9878     16.769     0.100000
  136.8693    12.8459   216.5282    35.9247     10.000   197.8060    20.4169     16.819     0.100000
  136.7589     8.9987   220.7103    34.1659     10.000   200.0690    19.6512     16.699     0.100000
  136.9863     3.3395   226.7686    31.6697     10.000   203.4002    18.5856     16.473     0.100000
  136.5704    11.0842   218.3378    34.9175     10.000   198.8109    19.9443     16.781     0.100000
  132.5685    13.4878   213.7576    32.3617     10.000   196.8243    18.2663     17.077     0.100000
  136.7332    -1.5896   231.4967    28.8951     10.000   206.1568    17.2705     16.276     0.100000
  132.9927    10.8764   216.7623    31.6547     10.000   198.3949    18.0077     16.976     0.100000
  133.7871     1.6494   226.6076    28.0569     10.000   203.7665    16.4674     16.593     0.100000
  132.3254     9.4285   217.9541    30.4359     10.000   199.1174    17.3731     16.965     0.100000
  132.4766     3.5977   223.9578    27.8773     10.000   202.4317    16.2137     16.746     0.100000
  132.9282     5.8327   221.9631    29.3372     10.000   201.2591    16.9496     16.806     0.100000
  134.3228    15.5568   212.2762    34.7367     10.000   195.8582    19.5355     17.040     0.100000
  134.4134    12.5806   215.6193    33.6328     10.000   197.6193    19.0723     16.950     0.100000
  135.8415    -0.8278   230.2205    28.5451     10.000   205.5521    16.9779     16.365     0.100000
  133.9274    11.5738   216.4759    32.7809     10.000   198.1346    18.6324     16.946     0.100000
  136.5353    -0.3328   230.1574    29.3955     10.000   205.4097    17.4760     16.345     0.100000
  135.2941     8.5003   220.4608    32.6491     10.000   200.1304    18.7684     16.768     0.100000
  132.5537     3.5170   224.0799    27.9056     10.000   202.4911    16.2368     16.738     0.100000
  133.3551     2.7754   225.2562    28.2418     10.000   203.0553    16.4973     16.664     0.100000
  132.8547    14.0413   213.2878    32.8381     10.000   196.5447    18.5135     17.078     0.100000
  135.8464    10.2874   218.8349    33.9310     10.000   199.1735    19.4101     16.796     0.100000
  132.7452    -0.4892   228.0851    26.0749     10.000   204.7475    15.3917     16.561     0.100000
  136.4494    15.4103   213.4103    36.5731     10.000   196.2173    20.6219     16.918     0.100000
  135.1133     9.8319   218.9469    33.0827     10.000   199.3280    18.9326     16.823     0.100000
  133.8832     2.3018   226.0204    28.4660     10.000   203.4197    16.6717     16.614     0.100000
  134.0284     7.6420   220.6911    31.1428     10.000   200.4188    17.9182     16.810     0.100000
  133.2290    10.5186   217.2593    31.7111     10.000   198.6377    18.0642     16.952     0.100000
  134.0950     8.4505   219.8821    31.5679     10.000   199.9657    18.1180     16.834     0.100000
  132.9489    10.4841   217.1566    31.4476     10.000   198.6135    17.9094     16.966     0.100000
  135.7704    -2.7999   232.0667    27.4330     10.000   206.6381    16.4399     16.279     0.100000
  136.4804     9.7962   219.6990    34.2760     10.000   199.5575    19.6555     16.743     0.100000
  133.0900     4.8773   223.0148    29.0281     10.000   201.8266    16.8281     16.761     0.100000
  134.6967     2.3280   226.4572    29.1836     10.000   203.5577    17.1162     16.568     0.100000
  133.1069    -0.5202   228.3215    26.3696     10.000   204.8371    15.5785     16.539     0.100000
  136.6515     0.0522   229.8511    29.6967     10.000   205.2146    17.6331     16.354     0.100000
  136.4518     3.0900   226.7086    31.0828     10.000   203.4474    18.2395     16.495     0.100000
  136.2086    13.9314   214.9823    35.7784     10.000   197.0704    20.2530     16.889     0.100000
  136.4019    11.9065   217.3434    35.1181     10.000   198.2999    20.0036     16.817     0.100000
  133.7351     5.3729   222.8645    29.8289     10.000   201.6616    17.2821     16.744     0.100000
  134.9222    12.1177   216.3741    33.8928     10.000   197.9639    19.2576     16.908     0.100000
  136.5004     9.7305   219.7809    34.2646     10.000   199.5992    19.6537     16.740     0.100000
  134.8042    -1.9125   230.6424    27.0916     10.000   205.9486    16.1451     16.378     0.100000
  134.2976     2.1172   226.4379    28.7328     10.000   203.6014    16.8520     16.582     0.100000
  132.4881     2.9801   224.5740    27.5873     10.000   202.7780    16.0790     16.721     0.100000
  135.5682     8.4557   220.6539    32.8706     10.000   200.2001    18.9062     16.750     0.100000
  136.3069    -0.6006   230.2802    29.0602     10.000   205.5161    17.2862     16.347     0.100000
  136.5189     2.2872   227.5561    30.7361     10.000   203.9188    18.0918     16.458     0.100000
  136.7485     3.7859   226.1749    31.6864     10.000   203.1009    18.5569     16.505     0.100000
  132.3249     6.8629   220.5974    29.2837     10.000   200.5720    16.8473     16.877     0.100000
  136.7047     7.4043   222.3862    33.3883     10.000   200.9948    19.3048     16.646     0.100000
  132.9637     6.5229   221.2800    29.6899     10.000   200.8751    17.1160     16.830     0.100000
  134.9450    12.5701   215.8888    34.1010     10.000   197.7017    19.3508     16.920     0.100000
  133.8671     3.5141   224.8081    29.0496     10.000   202.7356    16.9410     16.664     0.100000
  132.2285    -0.0778   227.3985    25.8400     10.000   204.4180    15.2151     16.608     0.100000
  136.1542    14.8582   213.9052    36.0964     10.000   196.5105    20.3780     16.919     0.100000
  136.8212     2.6451   227.3746    31.1778     10.000   203.7693    18.3382     16.454     0.100000
  133.3213     6.5044   221.4888    29.9961     10.000   200.9475    17.3031     16.809     0.100000
  132.5079    14.0100   213.1628    32.5170     10.000   196.5132    18.3272     17.095     0.100000
  136.2047    11.8932   217.2589    34.9375     10.000   198.2799    19.8965     16.828     0.100000
  135.1803     4.4268   224.6249    30.6382     10.000   202.4555    17.8519     16.624     0.100000
  132.7162    10.4468   217.0807    31.2251     10.000   198.5983    17.7792     16.977     0.100000
  135.0533    13.4799   214.9355    34.5692     10.000   197.1816    19.5677     16.941     0.100000
  132.6957    13.8010   213.4765    32.6006     10.000   196.6613    18.3883     17.079     0.100000
  134.0535    10.2053   218.0059    32.3069     10.000   198.9471    18.4409     16.896     0.100000
  136.9808    -1.5275   231.5887    29.1373     10.000   206.1712    17.4205     16.264     0.100000
  134.7583    13.9818   214.2378    34.5084     10.000   196.8453    19.4992     16.972     0.100000
  133.7533     1.6113   226.6258    28.0086     10.000   203.7813    16.4402     16.593     0.100000
  133.2864    14.5791   212.8955    33.4350     10.000   196.2922    18.8318     17.070     0.100000
  135.4974    15.9442   212.3647    35.9295     10.000   195.7790    20.2097     16.986     0.100000
  134.3782    11.4485   216.8337    33.1283     10.000   198.2750    18.8475     16.917     0.100000
  133.4788    11.0901   216.7743    32.1775     10.000   198.3468    18.3050     16.956     0.100000
  132.2397     8.1865   219.1976    29.8091     10.000   199.8089    17.0771     16.928     0.100000
  132.5278    -2.1103   229.4995    25.0516     10.000   205.5910    14.8694     16.501     0.100000
  136.1496     6.9099   222.6013    32.6704     10.000   201.1923    18.9047     16.661     0.100000
  133.2945     8.1587   219.7699    30.7293     10.000   200.0012    17.6324     16.869     0.100000
  135.0852     5.8258   223.1410    31.2267     10.000   201.6386    18.1044     16.683     0.100000
  134.0724    15.6539   212.0550    34.5509     10.000   195.7681    19.4211     17.056     0.100000
  133.6508     8.8324   219.2513    31.3462     10.000   199.6741    17.9579     16.872     0.100000
  136.7969     2.1644   227.8438    30.9130     10.000   204.0402    18.2141     16.436     0.100000
  134.5965    10.1476   218.3434    32.7631     10.000   199.0647    18.7182     16.863     0.100000
  134.2909     0.2753   228.2372    27.7940     10.000   204.6307    16.4105     16.505     0.100000
  134.0763     0.9615   227.4456    27.9595     10.000   204.2062    16.4599     16.547     0.100000
  135.0568     4.9312   224.0422    30.7744     10.000   202.1457    17.8960     16.651     0.100000
  133.7347    14.3625   213.3397    33.7486     10.000   196.4809    19.0286     17.039     0.100000
  136.6687     8.0692   221.6591    33.6637     10.000   200.6003    19.4195     16.672     0.100000
  135.0556    14.6503   213.6292    35.0374     10.000   196.4907    19.7680     16.975     0.100000
  133.5285     0.5859   227.4971    27.2970     10.000   204.3088    16.0748     16.563     0.100000
  135.8224     1.9473   227.4866    29.9639     10.000   203.9832    17.6357     16.486     0.100000
  133.0722    12.1575   215.4316    32.2652     10.000   197.6682    18.2894     17.011     0.100000
  136.8915     5.5517   224.4374    32.6744     10.000   202.1046    19.0196     16.566     0.100000
  136.7466    13.3781   215.8678    36.0336     10.000   197.4719    20.4433     16.842     0.100000
  132.3792    -2.1733   229.4735    24.8921     10.000   205.5946    14.7737     16.506     0.100000
  135.1321    14.7433   213.5601    35.1420     10.000   196.4457    19.8236     16.973     0.100000
  132.1045    -2.3331   229.4665    24.5746     10.000   205.6246    14.5857     16.514     0.100000
  135.6958     6.5345   222.7437    32.0963     10.000   201.3343    18.5825     16.674     0.100000
  135.8819    15.2889   213.2879    36.0212     10.000   196.2185    20.3053     16.947     0.100000
  132.8094     8.0039   219.6788    30.2307     10.000   200.0083    17.3425     16.891     0.100000
  136.2143    -1.4249   231.0218    28.5447     10.000   205.9609    17.0307     16.315     0.100000
  133.7527     5.1491   223.1010    29.7380     10.000   201.7915    17.2428     16.734     0.100000
  135.0357     3.5081   225.4718    30.0631     10.000   202.9525    17.5689     16.596     0.100000
  135.7358    -2.1414   231.4192    27.7578     10.000   206.2649    16.5903     16.312     0.100000
  135.2260    15.9603   212.2246    35.6941     10.000   195.7353    20.0709     17.001     0.100000
  132.6125    14.9121   212.2244    32.9655     10.000   196.0044    18.5381     17.115     0.100000
  135.7498     1.5937   227.7952    29.7217     10.000   204.1701    17.5135     16.475     0.100000
  134.3240    -1.0477   229.5324    27.1378     10.000   205.3726    16.1032     16.445     0.100000
  134.5089    11.4322   216.9161    33.2374     10.000   198.3039    18.9136     16.910     0.100000
  133.3513     8.8042   219.1266    31.0687     10.000   199.6415    17.7929     16.888     0.100000
  136.2216    -0.5630   230.1923    29.0076     10.000   205.4782    17.2493     16.353     0.100000
  135.3417     8.9568   220.0011    32.8964     10.000   199.8728    18.8842     16.781     0.100000
  132.8102    14.7089   212.5366    33.0621     10.000   196.1503    18.6061     17.099     0.100000
  134.8615     0.9283   227.9319    28.6184     10.000   204.3761    16.8756     16.500     0.100000
  134.6919     5.9975   222.7484    30.9632     10.000   201.4727    17.9298     16.712     0.100000
  133.9974     1.0409   227.3229    27.9318     10.000   204.1467    16.4364     16.555     0.100000
  132.8235     0.6684   227.0165    26.7307     10.000   204.1249    15.7155     16.606     0.100000
  136.1429    12.7807   216.2421    35.2525     10.000   197.7455    20.0209     16.859     0.100000
  132.8311     2.6603   225.0782    27.7294     10.000   203.0209    16.1893     16.689     0.100000
  132.2381     2.1938   225.2074    26.9842     10.000   203.1672    15.7629     16.703     0.100000
  136.0284    -2.7033   232.1320    27.7019     10.000   206.6373    16.6044     16.268     0.100000
  135.3152     8.7459   220.2114    32.7783     10.000   199.9912    18.8284     16.775     0.100000
  132.1384    10.1754   217.0804    30.5951     10.000   198.6613    17.4214     17.000     0.100000
  133.4336     4.0178   224.0647    28.9162     10.000   202.3727    16.8215     16.709     0.100000
  133.8503    -0.5574   228.7856    26.9876     10.000   205.0062    15.9694     16.494     0.100000
  133.2200     9.4273   218.4067    31.2282     10.000   199.2631    17.8470     16.916     0.100000
  134.8939    -1.7492   230.5400    27.2540     10.000   205.8763    16.2348     16.380     0.100000
  134.0806    11.8176   216.2876    33.0195     10.000   198.0158    18.7583     16.945     0.100000
  133.8105    -0.5621   228.7671    26.9511     10.000   205.0009    15.9468     16.496     0.100000
  134.9284    10.7798   217.8321    33.3311     10.000   198.7472    19.0144     16.865     0.100000
  135.9282    10.5712   218.5687    34.1270     10.000   199.0191    19.5071     16.801     0.100000
  136.0677     3.8732   225.6923    31.1392     10.000   202.9298    18.2080     16.550     0.100000
  136.2183     5.5333   224.0749    32.0781     10.000   202.0009    18.6521     16.605     0.100000
  133.1818    -2.7421   230.4725    25.2770     10.000   206.0714    15.0593     16.434     0.100000
  134.9789     7.0410   221.8247    31.7032     10.000   200.9224    18.3030     16.734     0.100000
