#   RA_deg    DEC_deg      l_deg      b_deg   Rhel_kpc    phi_deg  theta_deg   Rgal_kpc
    6.0354   -22.0215    70.9181   -81.9661     10.012   170.6630   -50.5743     12.834
    6.0806   -22.0489    70.9658   -82.0157     10.027   170.7066   -50.6121     12.848
    6.1257   -22.0762    71.0142   -82.0653     10.042   170.7503   -50.6499     12.862
    6.1709   -22.1036    71.0632   -82.1148     10.057   170.7941   -50.6875     12.876
    6.2161   -22.1309    71.1128   -82.1643     10.072   170.8381   -50.7251     12.890
    6.2613   -22.1583    71.1630   -82.2139     10.087   170.8823   -50.7625     12.903
    6.3065   -22.1856    71.2138   -82.2634     10.102   170.9265   -50.7998     12.917
    6.3518   -22.2129    71.2653   -82.3129     10.117   170.9710   -50.8369     12.931
    6.3970   -22.2401    71.3175   -82.3624     10.132   171.0156   -50.8740     12.945
    6.4423   -22.2674    71.3704   -82.4119     10.147   171.0603   -50.9109     12.959
    6.4876   -22.2947    71.4239   -82.4614     10.163   171.1052   -50.9477     12.973
    6.5329   -22.3219    71.4781   -82.5109     10.178   171.1503   -50.9844     12.987
    6.5783   -22.3492    71.5331   -82.5604     10.193   171.1955   -51.0210     13.001
    6.6236   -22.3764    71.5888   -82.6099     10.208   171.2408   -51.0574     13.015
    6.6690   -22.4036    71.6452   -82.6594     10.223   171.2863   -51.0937     13.029
    6.7144   -22.4308    71.7024   -82.7088     10.238   171.3320   -51.1299     13.044
    6.7598   -22.4580    71.7604   -82.7583     10.253   171.3778   -51.1660     13.058
    6.8052   -22.4852    71.8192   -82.8077     10.268   171.4237   -51.2020     13.072
    6.8506   -22.5123    71.8787   -82.8572     10.284   171.4698   -51.2378     13.086
    6.8961   -22.5395    71.9391   -82.9066     10.299   171.5160   -51.2736     13.100
    6.9415   -22.5666    72.0004   -82.9561     10.314   171.5624   -51.3092     13.114
    6.9870   -22.5937    72.0625   -83.0055     10.329   171.6090   -51.3447     13.128
    7.0325   -22.6208    72.1255   -83.0549     10.344   171.6556   -51.3800     13.143
    7.0781   -22.6479    72.1894   -83.1043     10.359   171.7025   -51.4153     13.157
    7.1236   -22.6750    72.2542   -83.1537     10.375   171.7494   -51.4504     13.171
    7.1692   -22.7021    72.3199   -83.2031     10.390   171.7966   -51.4854     13.185
    7.2148   -22.7291    72.3866   -83.2525     10.405   171.8438   -51.5203     13.199
    7.2604   -22.7562    72.4543   -83.3018     10.420   171.8912   -51.5551     13.214
    7.3060   -22.7832    72.5230   -83.3512     10.435   171.9388   -51.5897     13.228
    7.3516   -22.8102    72.5927   -83.4005     10.451   171.9865   -51.6242     13.242
    7.3973   -22.8372    72.6634   -83.4499     10.466   172.0344   -51.6586     13.256
    7.4429   -22.8642    72.7352   -83.4992     10.481   172.0824   -51.6929     13.271
    7.4886   -22.8912    72.8081   -83.5485     10.496   172.1305   -51.7271     13.285
    7.5343   -22.9182    72.8822   -83.5978     10.511   172.1788   -51.7612     13.299
    7.5801   -22.9451    72.9573   -83.6471     10.527   172.2272   -51.7951     13.314
    7.6258   -22.9721    73.0337   -83.6964     10.542   172.2758   -51.8289     13.328
    7.6716   -22.9990    73.1112   -83.7457     10.557   172.3245   -51.8626     13.343
    7.7174   -23.0259    73.1900   -83.7950     10.572   172.3734   -51.8962     13.357
    7.7632   -23.0528    73.2700   -83.8442     10.588   172.4224   -51.9296     13.371
    7.8090   -23.0797    73.3513   -83.8934     10.603   172.4715   -51.9629     13.386
    7.8548   -23.1066    73.4339   -83.9427     10.618   172.5208   -51.9962     13.400
    7.9007   -23.1334    73.5179   -83.9919     10.634   172.5702   -52.0293     13.415
    7.9465   -23.1603    73.6033   -84.0411     10.649   172.6198   -52.0622     13.429
    7.9924   -23.1871    73.6900   -84.0903     10.664   172.6695   -52.0951     13.444
    8.0383   -23.2140    73.7783   -84.1395     10.679   172.7193   -52.1278     13.458
    8.0843   -23.2408    73.8680   -84.1886     10.695   172.7693   -52.1604     13.473
    8.1302   -23.2676    73.9592   -84.2378     10.710   172.8195   -52.1929     13.487
    8.1762   -23.2943    74.0520   -84.2869     10.725   172.8697   -52.2253     13.502
    8.2222   -23.3211    74.1464   -84.3360     10.741   172.9202   -52.2576     13.516
    8.2682   -23.3479    74.2424   -84.3851     10.756   172.9707   -52.2897     13.531
    8.3142   -23.3746    74.3402   -84.4342     10.771   173.0214   -52.3217     13.545
    8.3602   -23.4013    74.4397   -84.4833     10.787   173.0722   -52.3536     13.560
    8.4063   -23.4280    74.5409   -84.5323     10.802   173.1232   -52.3854     13.575
    8.4524   -23.4547    74.6440   -84.5814     10.817   173.1743   -52.4171     13.589
    8.4985   -23.4814    74.7489   -84.6304     10.833   173.2256   -52.4486     13.604
    8.5446   -23.5081    74.8558   -84.6794     10.848   173.2769   -52.4800     13.619
    8.5907   -23.5348    74.9647   -84.7283     10.864   173.3285   -52.5113     13.633
    8.6369   -23.5614    75.0756   -84.7773     10.879   173.3801   -52.5425     13.648
    8.6830   -23.5880    75.1886   -84.8262     10.894   173.4319   -52.5736     13.663
    8.7292   -23.6147    75.3037   -84.8752     10.910   173.4838   -52.6045     13.677
    8.7754   -23.6413    75.4211   -84.9241     10.925   173.5359   -52.6353     13.692
    8.8217   -23.6679    75.5407   -84.9729     10.941   173.5881   -52.6660     13.707
    8.8679   -23.6944    75.6627   -85.0218     10.956   173.6405   -52.6966     13.722
    8.9142   -23.7210    75.7871   -85.0706     10.971   173.6929   -52.7271     13.736
    8.9604   -23.7476    75.9139   -85.1194     10.987   173.7455   -52.7574     13.751
    9.0067   -23.7741    76.0434   -85.1682     11.002   173.7983   -52.7877     13.766
    9.0531   -23.8006    76.1754   -85.2170     11.018   173.8512   -52.8178     13.781
    9.0994   -23.8271    76.3102   -85.2657     11.033   173.9042   -52.8478     13.796
    9.1458   -23.8536    76.4478   -85.3144     11.049   173.9573   -52.8776     13.810
    9.1921   -23.8801    76.5882   -85.3631     11.064   174.0106   -52.9074     13.825
    9.2385   -23.9066    76.7316   -85.4118     11.080   174.0640   -52.9370     13.840
    9.2850   -23.9330    76.8781   -85.4604     11.095   174.1175   -52.9665     13.855
    9.3314   -23.9595    77.0278   -85.5090     11.110   174.1712   -52.9959     13.870
    9.3778   -23.9859    77.1807   -85.5575     11.126   174.2250   -53.0252     13.885
    9.4243   -24.0123    77.3370   -85.6061     11.141   174.2789   -53.0543     13.900
    9.4708   -24.0387    77.4967   -85.6546     11.157   174.3330   -53.0834     13.915
    9.5173   -24.0651    77.6601   -85.7030     11.172   174.3872   -53.1123     13.930
    9.5638   -24.0915    77.8272   -85.7514     11.188   174.4415   -53.1411     13.945
    9.6104   -24.1178    77.9981   -85.7998     11.203   174.4960   -53.1698     13.959
    9.6570   -24.1441    78.1731   -85.8482     11.219   174.5506   -53.1983     13.974
    9.7035   -24.1705    78.3521   -85.8965     11.235   174.6053   -53.2268     13.989
    9.7502   -24.1968    78.5354   -85.9448     11.250   174.6601   -53.2551     14.004
    9.7968   -24.2231    78.7230   -85.9930     11.266   174.7151   -53.2833     14.020
    9.8434   -24.2494    78.9153   -86.0412     11.281   174.7702   -53.3114     14.035
    9.8901   -24.2756    79.1123   -86.0893     11.297   174.8254   -53.3393     14.050
    9.9368   -24.3019    79.3142   -86.1374     11.312   174.8808   -53.3672     14.065
    9.9835   -24.3281    79.5211   -86.1855     11.328   174.9362   -53.3949     14.080
   10.0302   -24.3544    79.7333   -86.2334     11.343   174.9918   -53.4225     14.095
   10.0769   -24.3806    79.9510   -86.2814     11.359   175.0476   -53.4500     14.110
   10.1237   -24.4068    80.1744   -86.3293     11.375   175.1034   -53.4774     14.125
   10.1705   -24.4330    80.4037   -86.3771     11.390   175.1594   -53.5046     14.140
   10.2173   -24.4591    80.6390   -86.4249     11.406   175.2155   -53.5318     14.155
   10.2641   -24.4853    80.8808   -86.4726     11.421   175.2717   -53.5588     14.171
   10.3109   -24.5114    81.1291   -86.5202     11.437   175.3281   -53.5857     14.186
   10.3578   -24.5376    81.3844   -86.5678     11.453   175.3846   -53.6124     14.201
   10.4047   -24.5637    81.6468   -86.6153     11.468   175.4412   -53.6391     14.216
   10.4516   -24.5898    81.9166   -86.6627     11.484   175.4979   -53.6656     14.231
   10.4985   -24.6159    82.1943   -86.7101     11.499   175.5547   -53.6921     14.247
   10.5454   -24.6419    82.4800   -86.7573     11.515   175.6117   -53.7184     14.262
   10.5924   -24.6680    82.7741   -86.8045     11.531   175.6688   -53.7445     14.277
   10.6394   -24.6940    83.0771   -86.8516     11.546   175.7260   -53.7706     14.292
   10.6863   -24.7200    83.3892   -86.8987     11.562   175.7833   -53.7966     14.308
   10.7334   -24.7461    83.7110   -86.9456     11.578   175.8408   -53.8224     14.323
   10.7804   -24.7720    84.0427   -86.9924     11.593   175.8984   -53.8481     14.338
   10.8275   -24.7980    84.3849   -87.0391     11.609   175.9560   -53.8737     14.354
   10.8745   -24.8240    84.7381   -87.0857     11.625   176.0139   -53.8992     14.369
   10.9216   -24.8499    85.1027   -87.1322     11.641   176.0718   -53.9245     14.384
   10.9687   -24.8759    85.4793   -87.1786     11.656   176.1298   -53.9497     14.400
   11.0159   -24.9018    85.8685   -87.2248     11.672   176.1880   -53.9749     14.415
   11.0630   -24.9277    86.2709   -87.2710     11.688   176.2463   -53.9999     14.430
   11.1102   -24.9536    86.6870   -87.3169     11.703   176.3047   -54.0247     14.446
   11.1574   -24.9795    87.1176   -87.3628     11.719   176.3632   -54.0495     14.461
   11.2046   -25.0053    87.5634   -87.4085     11.735   176.4218   -54.0741     14.477
   11.2518   -25.0312    88.0252   -87.4540     11.751   176.4805   -54.0987     14.492
   11.2991   -25.0570    88.5037   -87.4993     11.766   176.5394   -54.1231     14.508
   11.3464   -25.0828    88.9999   -87.5445     11.782   176.5984   -54.1474     14.523
   11.3936   -25.1086    89.5146   -87.5895     11.798   176.6574   -54.1715     14.539
   11.4410   -25.1344    90.0488   -87.6342     11.814   176.7166   -54.1956     14.554
   11.4883   -25.1602    90.6036   -87.6788     11.829   176.7760   -54.2195     14.570
   11.5356   -25.1860    91.1800   -87.7231     11.845   176.8354   -54.2433     14.585
   11.5830   -25.2117    91.7793   -87.7672     11.861   176.8949   -54.2670     14.601
   11.6304   -25.2374    92.4025   -87.8111     11.877   176.9546   -54.2906     14.616
   11.6778   -25.2632    93.0512   -87.8546     11.893   177.0143   -54.3141     14.632
   11.7252   -25.2888    93.7267   -87.8979     11.908   177.0742   -54.3374     14.647
   11.7727   -25.3145    94.4304   -87.9409     11.924   177.1342   -54.3607     14.663
   11.8202   -25.3402    95.1641   -87.9835     11.940   177.1943   -54.3838     14.678
   11.8677   -25.3658    95.9293   -88.0259     11.956   177.2545   -54.4068     14.694
   11.9152   -25.3915    96.7278   -88.0678     11.972   177.3148   -54.4296     14.710
   11.9627   -25.4171    97.5616   -88.1094     11.988   177.3752   -54.4524     14.725
   12.0103   -25.4427    98.4327   -88.1505     12.003   177.4357   -54.4750     14.741
   12.0578   -25.4683    99.3432   -88.1912     12.019   177.4964   -54.4975     14.757
   12.1054   -25.4939   100.2953   -88.2314     12.035   177.5571   -54.5199     14.772
   12.1530   -25.5194   101.2913   -88.2711     12.051   177.6179   -54.5422     14.788
   12.2007   -25.5450   102.3339   -88.3102     12.067   177.6789   -54.5644     14.804
   12.2483   -25.5705   103.4256   -88.3488     12.083   177.7400   -54.5865     14.820
   12.2960   -25.5960   104.5690   -88.3867     12.099   177.8011   -54.6084     14.835
   12.3437   -25.6215   105.7669   -88.4240     12.115   177.8624   -54.6302     14.851
   12.3914   -25.6470   107.0223   -88.4606     12.130   177.9238   -54.6519     14.867
